entity	ID
stealing massive amounts of industrial data .	5646
CVE-2011 - 3544	5647
CVE-2010 - 0738	5648
interfaces developed for Standard ( Simplified ) Chinese	5649
There	5650
spear - phishing attack	5651
Windows network domain controllers and Exchange e - mail servers	5652
Internet Information Server	5653
blend in on the victim s network and hide their activity in a sea of legitimate processes	5654
large telecoms operator	5655
Infostealer . Catchamas	5656
Thrip attacks	5657
a satellite communications operator	5658
operational side of the company	5659
spying	5660
telecoms companies	5661
maintain a foothold in the targeted network	5662
Execute	5663
CVE-2018 - 0802	5664
DLL hijacking and injection	5665
deployed the widely available Poison Ivy RAT	5666
PCShare	5667
government institutions and also the energy industry	5668
Turla APT	5669
changing the strings and randomizing	5670
social engineering techniques	5671
research and pharmaceutical companies	5672
Epic	5673
Our analysis	5674
several novel methods	5675
trick users into downloading the malware	5676
hiding in the network traffic of the targeted organizations	5677
trick the user to install	5678
local MitM attack	5679
open - source password dumpers	5680
leverages the open source exploitation framework Metasploit before dropping the custom Mosquito backdoor .	5681
replace the legitimate Flash executable	5682
NGO	5683
targeting various institutions	5684
mid - February 2017	5685
Skipper Turla	5686
WhiteBear	5687
However	5688
embassies and consular operations around the world	5689
From February to September 2016	5690
diplomatic / foreign affair organizations	5691
dozens of email addresses registered	5692
The Bat	5693
defense companies	5694
multiple media	5695
the Turla group	5696
compromised organizations	5697
the Turla threat actor group	5698
the Kazuar	5699
compromised embassies	5700
research organizations across the globe	5701
code lineage in Kazuar	5702
NoFuserEx	5703
ConfuserEx Fixer	5704
ConfuserEx Switch Killer	5705
de4d0 t	5706
The subject	5707
private companies	5708
steal source codes	5709
the Winnti group	5710
The Axiom group	5711
a whole range of different industries .	5712
this library	5713
August 22 and September 4 , 2014	5714
Initial attack	5715
The Winnti umbrella	5716
The Winnti	5717
The Winnti and Axiom group names were created by Kaspersky Lab and Symantec , respectively , for their 2013/2014 reports on the original group .	5718
gaming and technology organizations	5719
linked groups	5720
find code - signing certificates for signing future malware .	5721
The Chinese intelligence apparatus	5722
The Chinese intelligence	5723
Wicked Panda	5724
GREF	5725
221.216.0.0/13	5726
US Department of Homeland Security	5727
steal credentials and gain access to target networks	5728
collecting and distributing screenshots of industrial control systems	5729
Chinese state intelligence apparatus	5730
Dragonfly	5731
leveraging legitimate and available tools in the Windows operating system	5732
maritime satellite systems	5733
steal technology	5734
maritime operations	5735
Adobe Gh0st	5736
Torn RAT	5737
China Sea	5738
businesses operating in the South China Sea	5739
transport	5740
Beijing	5741
website and web - server compromise	5742
the organizations we have observed	5743
network of an electronics firm	5744
communications related to the firm s business relationship with a national military	5745
malware with keylogging capabilities	5746
monitor the computer of an executive	5747
monitor communications passing through the providers systems	5748
government computer systems	5749
Defense Department entities	5750
geospatial groups within the federal government	5751
th3bug	5752
Over the summer	5753
uses credential - harvesting tools	5754
not only maintaining their own Android malware but running propaganda sites	5755
organizations and personnel based in Southeast Asia .	5756
counterterrorism - motivated surveillance operations	5757
Kingphish	5758
two domains found within our search that were linked with a custom Android malware agent .	5759
FIF	5760
Pakistani	5761
Jammu and Kashmir border region	5762
impersonation of platform providers	5763
phishing attempts	5764
provoke the target to provide more passwords	5765
BARIUM APT	5766
Deputy Dog	5767
supply - chain attacks	5768
ShadowPad attack	5769
NetSarang	5770
phishing e - mail	5771
install additional malware	5772
Win32 / RibDoor . A!dha .	5773
around the world	5774
exfiltration ofintellectual property regarding technology	5775
public sector agencies	5776
other high - technology industries	5777
their	5778
Japanese organizations	5779
Elirks backdoor	5780
various industries	5781
a decade ago	5782
BLACKGEAR	5783
binders	5784
downloaders	5785
Binders	5786
steal their target s technology	5787
Taiwanese government agencies	5788
PLEAD	5789
cloud storage services	5790
CVE-2017 - 7269	5791
Shrouded Crossbow	5792
BIFROSE	5793
KIVARS	5794
XBOW	5795
the RTLO technique	5796
The BlackTech group	5797
big companies	5798
spear - fishing email	5799
the attacker	5800
the APT attack	5801
Colombian government agencies	5802
large enterprises	5803
the Japan Pension Service	5804
local governments	5805
Blue Termite	5806
the Japanese government	5807
the cyber - attack on the Japan Pension Service	5808
early June	5809
the cyber - attack	5810
SID	5811
stealing keystrokes and clipboard contents	5812
The Plead malware	5813
a combination of encryption and compression algorithms	5814
obfuscate the traffic between the system and C2 server	5815
at least two branches of government in Thailand	5816
Chitpas	5817
PCAD	5818
FFRAT	5819
Bangkok	5820
bank infrastructure	5821
Russian businesses	5822
disguising the code they inject	5823
steal money from the accounts of businesses	5824
SMBs	5825
accountants	5826
Russian financial establishments	5827
malware delivery	5828
siphoning off assets in transactions	5829
Buhgalter	5830
sub - domains	5831
VUPEN	5832
CVE-2012 - 0773	5833
January 2014	5834
Chinese - based	5835
upload a PHP backdoor	5836
begin intelligence collection	5837
web development	5838
application testing	5839
Iranian nexus	5840
hash attack	5841
Agent_Drable	5842
Django python	5843
militarily	5844
South Asian countries	5845
CVE-2015 - 1641	5846
in South Asia	5847
contact the Command - and - Control ( C&C ) server with the username encoded into parameters	5848
Confucius - related blog post .	5849
CVE-2017 - 8570	5850
IT departments of small to large - sized organizations	5851
This blog post	5852
two similar malware	5853
increase the likelihood of their malware successfully communicating home	5854
two separate malware	5855
Yahoo Answers and Quora	5856
trading systems	5857
in September 2014	5858
December 2014	5859
spread the Corkow malware	5860
drive - by downloads method	5861
Q1 2015	5862
attack users of online banking services	5863
gain access to the computers	5864
automating the rollback of ATM transactions	5865
Europe , East Asia , and North America	5866
a number of Bitcoin heists	5867
Delivering a backdoor and spyware	5868
Palestinian government agencies	5869
Two - tailed Scorpion / APT - C-23	5870
WhatsApp	5871
Messenger	5872
LINE	5873
LoveChat	5874
APT - C-23	5875
types of data from the phones of victims	5876
decrypt the intercepted email	5877
Middle Eastern companies	5878
Albania	5879
Arabia	5880
domains sa1.dnsnode.net	5881
Middle East top - level domains	5882
malicious Android APKs	5883
malware via spear fishing email	5884
Android	5885
ns0.idm.net.lb	5886
194.126.10[.]18	5887
Octopus	5888
different actors	5889
El Machete	5890
Targets	5891
high - profile entities	5892
utility providers	5893
the target	5894
an embassy from one of the countries of this list	5895
the Private Office	5896
the Dalai Lama	5897
the Tibetan Government - in - Exile	5898
the missions of Tibet in London	5899
Brussels	5900
New York	5901
Drewla ( a Tibetan NGO )	5902
allegations	5903
Tibetan community	5904
GhostNet	5905
through e - mail .	5906
in high - value political , economic , and media locations spread across numerous countries worldwide .	5907
control the compromised device	5908
IBM s X - Force team	5909
investment banking and consumer accounts at banks	5910
in Portugal and the U.S.	5911
targeting banks	5912
banks in Germany	5913
a massive GozNym campaign	5914
24 North American banks	5915
group behind GozNym	5916
DNS poisoning	5917
Nymaim	5918
English speaking countries	5919
U.S. banks	5920
its operators	5921
four large , U.S. banks	5922
between	5923
VOHO	5924
Operation DeputyDog	5925
Ephemeral Hydra	5926
Trojan . Naid	5927
Backdoor . Moudoor	5928
Backdoor . Hikit	5929
New York Times and Mandiant	5930
Chinese hacking	5931
email service	5932
the fall of 2013	5933
Trojan . Naid , Backdoor . Moudoor , and Backdoor . Hikit	5934
Mevade	5935
August 2014	5936
unusual C&C mechanism	5937
downloaded by the implant	5938
Prince of Persia	5939
industry interests worldwide	5940
Danish Ministry of Foreign Affairs	5941
Infy message	5942
late December 2015	5943
The timeline details events	5944
58.65[.]143[.]244	5945
66[.]153[.]86[.]14	5946
111[.]68[.]9[.]93	5947
distributed specifically - crafted malicious documents containing Infy	5948
the Khorasan Razavi province of Iran	5949
Mashhad	5950
Infy actors	5951
nstrad.dynu.com	5952
one client	5953
IRIDIUM	5954
Citrix internal network	5955
200 government agencies	5956
oil and gas companies	5957
technology companies including Citrix	5958
Citrix s network	5959
Hancom Office	5960
The attacker	5961
Jilin Province	5962
Liaoning Province	5963
cultivating relationships with potential victims	5964
malicious shortcut ( .lnk ) files	5965
compiled HTML help ( .chm ) files	5966
Microsoft Office documents containing macros or exploits	5967
Oceania	5968
Lead	5969
event	5970
RBS	5971
engaged in financial theft	5972
banking software	5973
malicious programs	5974
several Russian banks	5975
group behind Lurk	5976
Madi	5977
Middle Eastern critical infrastructure engineering firms	5978
financial houses	5979
academia	5980
new activity	5981
December 2011	5982
Feb and March of 2012	5983
June of 2012	5984
Lamberts	5985
Longhorn	5986
Their arsenal	5987
network - driven backdoors	5988
harvesting tools	5989
the Lambert family malware	5990
Lambert	5991
CVE-2014 - 4148	5992
This migration activity	5993
The Lamberts toolkit	5994
in 2013 and 2014	5995
Zirconium	5996
Beginads.com	5997
the Zirconium group	5998
a network of fake ad agencies	5999
opening a back door	6000
Backdoor . Remexi . B	6001
compilation	6002
Backdoor	6003
The affected organizations	6004
security policy	6005
South Caucasus	6006
phishingThese	6007
European foreign	6008
early 2016	6009
RCS Galileo	6010
In October 2015	6011
new DNS - based attack technique	6012
better cloak command and control communications between Greenbug and the malware	6013
DNS attack technique	6014
infect their targets regardless	6015
the Myanmar Union Election Commission ( UEC ) website	6016
a threat actor group	6017
organizations in Thailand	6018
group or groups	6019
dynamic DNS service	6020
ChangeIP.com	6021
The Tibetan community	6022
infiltrate communications	6023
any organization that invests in Myanmar	6024
Fox - IT	6025
Kyaukphyu sez	6026
F - Secure Antivirus	6027
not appear suspicious	6028
AWS CBR	6029
financial software vendors	6030
US banks	6031
bank in Russia	6032
www.flymna.com	6033
Myanmara??s	6034
Mongolia - focused NGOs	6035
search for vulnerable applications	6036
escalate systems privileges	6037
Falcon	6038
unique infection chain	6039
the oil and gas industry	6040
Chile	6041
Morocco	6042
Lithuania	6043
Cyber Squared s TCIRT	6044
their latest attack	6045
chemical industry	6046
late July 2011	6047
collecting intellectual property for competitive advantage	6048
late May	6049
human rights related NGOs	6050
sending these malicious emails	6051
steal records of 35 million users	6052
use PDF and DOC files in very tailored , targeted emails	6053
private industry in search of key intellectual property for competitive advantage	6054
Operation Ghoul	6055
engineering organizations	6056
Operation Groundbait	6057
Donetsk	6058
Luhansk People s Republics	6059
high profile organizations	6060
top legislative , executive and judicial bodies around the world	6061
the gang	6062
new infection vector	6063
Authenticode - signing certificates	6064
Blue Coat Systems	6065
Syncopate	6066
extremely effective in compromising both small and large game companies	6067
surreptitiously using their code - signing certificates to infect an even larger swath of organizations	6068
utilizing multiple exploits	6069
CVE-2016 - 0147	6070
Erebus	6071
This malware	6072
CVE-2018 - 8120	6073
UACME	6074
political and diplomatic purposes	6075
Thursday s Flash Player	6076
the zero day CVE-2016 - 4171	6077
The ongoing operation	6078
the first quarter of 2019	6079
Shadow Network	6080
Enfal Trojan	6081
banking Trojans	6082
three months	6083
the CIS	6084
Eastern European countries	6085
a new targeted attack	6086
The infection vector	6087
The spear - phishing	6088
native binaries	6089
The second one	6090
146.0.72.188	6091
Iranian actors	6092
the malware	6093
Iranians	6094
impersonation of Citizenship	6095
Persian - language speakers	6096
malware samples	6097
154.127.59.97	6098
87.121.52.83	6099
IT software	6100
early 2013	6101
several major technology	6102
technology and internet firms	6103
small European office	6104
US office	6105
European headquarters	6106
The company	6107
code signing certificate	6108
the Wild Neutron actor	6109
www.iphonedevsdk[.]com	6110
reverse - shell backdoor	6111
OpenSSH	6112
real estate / investment companies	6113
major IT companies	6114
PyLocky	6115
private corporate	6116
Russian- and English - speaking underground communities	6117
2017 and 2018	6118
hacking collective	6119
first quarter of 2019	6120
Fxmps	6121
Gnosticplayers	6122
February 11	6123
SamSam ransomware	6124
2016 and 2018	6125
2017 and early 2018	6126
modifying a registry entry	6127
unique XML executable file	6128
TrickBot	6129
enterprise environments	6130
GetDriveTypeW	6131
GetIpNetTable	6132
STARDUST CHOLLIMA	6133
out of Russia	6134
Citizen Lab	6135
Hacking Team	6136
decryptor	6137
breaches organizations	6138
moves laterally	6139
$ 200,000 USD	6140
use ransomware	6141
Samas	6142
large organizations	6143
high ransom demands	6144
gtags	6145
CapturaTela	6146
log in using their victim s password	6147
trick WikiLeaks s DNS provider	6148
password reset link be sent to a compromised email address	6149
Marvel	6150
biggest technology companies	6151
hijacked WikiLeaks DNS	6152
breach	6153
Guardians of Peace	6154
Sony	6155
Intezer	6156
Pacha	6157
cryptomining malware	6158
Linux . GreedyAntd	6159
email spam	6160
Pinchy Spider	6161
LANDesk	6162
BitPaymer ransomware	6163
deliver the malware	6164
vulnerabilities in Apache Struts 2	6165
uninstalls cloud security products	6166
Public cloud infrastructure	6167
FortiGuard	6168
CVE-2018 - 1000861	6169
CVE-2019 - 1003000	6170
hook library	6171
The Shadow Brokers	6172
group linked to the NSA	6173
STRAITBIZARRE	6174
JEEPFLEA	6175
use the Cisco exploits	6176
Windows hacking tools	6177
the Equation Group	6178
Wikipedia	6179
CSS	6180
1972	6181
integrate the NSA	6182
integrate the NSA and the Service Cryptologic Elements ( SCE ) of the U.S. armed forces .	6183
The ShadowBrokers	6184
National Security Agency	6185
Slingshot	6186
signed vulnerable drivers	6187
Babar	6188
winmm libraries	6189
mid - January 2019	6190
themed lures	6191
information gathering from the infected computers	6192
TeamSpy	6193
November 17 , 2016 at 8:45 p.m.	6194
MARS	6195
leading sandbox and machine learning technologies .	6196
From mid-2017 to mid-2018	6197
these organizations	6198
two different loaders	6199
the malicious dropper	6200
Between May 2017 and December 2018	6201
think tank sectors	6202
WINDSHIFT	6203
Middle Eastern government agency	6204
The WIZARD SPIDER	6205
Trojan . Nibatad	6206
Storm Worm	6207
Waledac	6208
peer - to - peer communications	6209
WINDTAIL	6210
Over the past few years	6211
wide range of global organizations	6212
at least 2009	6213
watering - hole attack	6214
Kaspersky Lab s Vyacheslav Zakorzhevsky	6215
zero - day attack	6216
Burkina Faso	6217
Tafacalou	6218
Algeria	6219
the Bisonal malware	6220
the middle of 2015	6221
Excel documents with macros	6222
financial institutions and businesses	6223
the State Migration Service of Ukraine website	6224
governments in Middle East	6225
CVE-2018 - 8414	6226
darkhydrus	6227
at least February 2019	6228
present	6229
Microsoft Outlook 365 login pages	6230
yahoomail[.]cf	6231
128.127.105.13	6232
APT - C-35	6233
a terrorist attack	6234
14 February 2019	6235
First attack	6236
classified intelligence	6237
NSIS installers	6238
banks in Asia	6239
the fraudulent withdrawals	6240
fraudulently empty ATMs of cash	6241
AIX	6242
CVE-2017 - 0144	6243
CVE-2017 - 0145	6244
this campaign	6245
different places in the world	6246
spear phishing techniques	6247
the MENA region	6248
political parties or personnel	6249
during 2018	6250
Palestinian political problems	6251
pastebin.com	6252
github.com	6253
mailimg.com	6254
upload.cat	6255
dev-point.com	6256
pomf.cat	6257
Mailimg	6258
Github	6259
Pastebin	6260
dev-point.co	6261
a.pomf.cat	6262
the complicated Palestinian situation	6263
122.10.36.94	6264
Windows zero - day	6265
late 2018	6266
a custom exploit tool ( Trojan . Bemstour )	6267
The Buckeye attack group	6268
a string of espionage attacks	6269
an attack campaign	6270
CVE-2010	6271
CVE-2010 - 3962	6272
CVE-2014	6273
CVE-2014 - 1776	6274
the Shadow Brokers	6275
the ancient soviet republics	6276
DeepSight Intelligence Managed Adversary and Threat Intelligence ( MATI )	6277
this attack	6278
APT campaigns	6279
Iron cybercrime	6280
the RoyalDNS malware	6281
the Czech Republic	6282
Ketrican 2017 backdoor	6283
tools for dumping passwords	6284
Pyongyang - affiliated hackers	6285
multinational companies	6286
embedded an implant into the malicious document	6287
stop or slow down their activities	6288
compromise an organization 's network administrator credentials	6289
change that particular organization 's DNS records at will	6290
modify any DNS records that were managed	6291
controlled servers	6292
Captured legitimate user credentials	6293
certificate impersonation	6294
the actor	6295
manipulate the DNS records	6296
sa1[.]dnsnode[.]net	6297
harvest credentials of administrators	6298
attempt to re - establish access	6299
Obtaining access to this ccTLD registrars	6300
hijack any domain that used those ccTLDs	6301
manage ccTLDs	6302
they steal the organization 's legitimate SSL certificate	6303
maintain long term persistent	6304
download of TeamViewer	6305
remote control over the system	6306
draw on the NSA 's hacking capacities	6307
the CIA 's hacking division	6308
infests smart TVs	6309
transforming them into covert microphones	6310
hack and control popular smart phones	6311
MI5 / BTSS	6312
Android phone	6313
iPhone software	6314
the list of possible targets	6315
Asset	6316
Liason Asset	6317
System Administrator	6318
Foreign Information Operations	6319
Foreign Intelligence Agencies	6320
Foreign Government Entities	6321
JQJIMPROVISE	6322
anti - virus companies	6323
the gaming industry	6324
DLL sideloading techniques	6325
a U.S. law firm	6326
international apparel company	6327
Chinese state - sponsored	6328
Tianjin - based companies	6329
Technology Development Co. Ltd.	6330
Laoying Baichen Instruments Equipment Co. Ltd.	6331
potentially access the networks of hundreds	6332
global managed IT service providers	6333
granted them unprecedented access to MSPs	6334
customers networks	6335
Quasar RAT	6336
global internet infrastructure providers	6337
Visma endpoints	6338
initial exploitation	6339
malicious tool deployment	6340
cURL for Windows	6341
upload the exfiltrated files	6342
Dropbox API	6343
DLL sideloading technique observed	6344
APT10 actors	6345
two separate access points into the Visma network	6346
Ministry of State Security	6347
U.S.-based law firm breach	6348
remote drive on a system	6349
mounting the remote drive on a system	6350
173.254.236[.]158	6351
BITSAdmin CLI	6352
Chinese state - sponsored cyber	6353
CVE-2018 - 0798	6354
Chinese cyber	6355
Chinese threat groups	6356
targeting	6357
INF ? les	6358
Malwarebytes	6359
This backdoor	6360
Turkish government	6361
Deep Discovery	6362
C2 server	6363
192.64.86[.]1748980	6364
BeEF	6365
NTG	6366
http://analytics-google.org:69/Check.aspx	6367
jquerycodedownload.live/check.aspx	6368
mid - January 2017	6369
139.59.46.154:3543	6370
malicious Office documents	6371
These APT	6372
which	6373
multiple industries	6374
China 's maritime institutions	6375
variants of Ratsnif	6376
these threat actors	6377
subsequent payloads	6378
those leaks	6379
These conflicts	6380
large trading companies	6381
imitating another attack group in the region	6382
CMD / PowerShell terminal	6383
execute scripts / commands and receive the results via HTTP requests	6384
steal credentials and spy on the activity of dozens of journalists	6385
human rights defenders	6386
trade unions and labour rights activists	6387
stole her pictures to construct the fake profile	6388
stolen from yet another person	6389
invitations to access several documents	6390
Trade Union Confederation	6391
Man - in - the - Disk	6392
Shun Wang Technologies	6393
collected a third of China s population names and contact numbers	6394
friend referral program abuse	6395
Network Speed Master	6396
mid - September	6397
http[:]//mbl[.]shunwang[.]com / cfg / config[.]json	6398
sheep shavers	6399
SEDNIT	6400
Detection	6401
North African	6402
Cisco telemetry	6403
control ( C2 ) node	6404
rootdnservers[.]com	6405
MSIL dropper	6406
former Soviet bloc nations	6407
.NET	6408
Topinambour	6409
game	6410
high - tech companies	6411
chemical and pharmaceutical companies	6412
Shin - Etsu Chemical	6413
the summer of 2016	6414
BASF and Siemens networks	6415
Siemens networks	6416
Bayer pharmaceutical group	6417
in March 2019	6418
APT - C-09	6419
inject malicious code into legitimate files before distributing updates	6420
Chinese state - sponsored espionage activity	6421
leverages non - public malware	6422
inject malicious code into software updates	6423
entities in these countries	6424
server solutions for enterprises	6425
a European conglomerate	6426
Since 2017	6427
July and August 2016	6428
medical device companies and pharmaceuticals	6429
the parent company	6430
a third healthcare company	6431
join a decentralized gaming platform linked to a cryptocurrency service	6432
deploying the Encryptor RaaS ransomware	6433
profit from the compromise	6434
espionage operators	6435
In July 2017	6436
Beginning in July 2018	6437
East and Southeast Asia	6438
video game - related targeting	6439
a U.S.-based game development studio	6440
injected malicious code into the package	6441
circumventing the need to steal the code - signing certificate	6442
compromised digital certificates	6443
Chinese espionage group	6444
code - signing certificates	6445
transfer malware into the compromised environment	6446
In May 2018	6447
healthcare company	6448
using proof - of - concept exploit	6449
handling in - game transactions	6450
adding accounts to User and Admin groups	6451
password brute - forcing utilities	6452
a Sticky Keys vulnerability , scheduled tasks , bootkits , rootkits , registry modifications , and creating or modifying startup files .	6453
Sticky Keys vulnerability	6454
deploy the HIGHNOON backdoor	6455
HIGHNOON backdoor	6456
deploys the SOGU and CROSSWALK malware families	6457
accessing the DNS management console	6458
China - based actors	6459
avoid anti - virus detections	6460
news / media firms	6461
tasked to reconnoiter the facility	6462
supply chain compromise tactics	6463
over 46 different malware families and tools	6464
reserves more advanced TTPs and malware only for high - value targets	6465
the video game industry	6466
financial departments of organizations	6467
CVE-2018 - 20250	6468
BalkanDoor backdoor	6469
accountants in the Balkans	6470
the government of China	6471
steal user s credentials .	6472
CVE-2018 C8440	6473
military departments	6474
The Gamaredon Group	6475
the mid-2013s	6476
Ukrainian Presidential Administration	6477
e - commerce environments	6478
create , expand and cement their foothold in compromised environments	6479
Comodo code - signing certificates	6480
X - Force IRIS	6481
WMI and PowerShell	6482
the phishing email	6483
LYCEUM threat group	6484
sectors of strategic national importance	6485
deliver the DanBot malware	6486
OT environments	6487
PublicDomainRegistry.com	6488
Web4Africa	6489
Hosting Concepts B.V.	6490
abuse of security testing frameworks	6491
stolen gigabytes of confidential documents	6492
these countries	6493
Latin American countries	6494
describe navigation routes and positioning using military grids	6495
sends very specific emails	6496
one of the targeted countries	6497
Venezuelan military	6498
Spanish - speaking group	6499
142.44.236.215	6500
introducing small changes to their code and infrastructure	6501
release malicious sub - packages	6502
receive the remote control command	6503
steal the privacy information	6504
the code leakage	6505
This report	6506
The SectorJ04 group	6507
general companies	6508
retail	6509
manufacturing industries	6510
Remote Manipulator System ( RMS ) RAT	6511
Backdoors	6512
SectorJ04 .	6513
spam email	6514
In June	6515
February and March 2019	6516
South Korea s media	6517
SectorJ04 group	6518
In late July	6519
former Soviet countries	6520
Group - IB s Silence	6521
Prior to April 2018	6522
In 2018	6523
From 16 October 2018 to 1 January 2019	6524
the Atmosphere Trojan	6525
Silence . ProxyBot	6526
Silence . ProxyBot . NET	6527
posing as the Central Bank	6528
deliver and launch the second stage of Silence s Trojan	6529
receiving an up - to - date list	6530
October 18th , 2018	6531
185.20.187.89	6532
On 16 January 2019	6533
Forum iFin-2019	6534
info@bankuco[.]com	6535
company number eleven	6536
manufacturer of gas turbines	6537
Hong Kong government	6538
APAC region	6539
spearphishing and social engineering attacks	6540
employ a namesquatting scheme in their domains	6541
confuse the observer by posing as a legitimate domain	6542
the U.S. Cyber Command	6543
Iranian spy group	6544
since at least 2013 .	6545
Saudi organizations	6546
healthcare sectors	6547
targeted organizations	6548
in Saudi Arabia	6549
Advanced Practices teams	6550
Iranian - nexus	6551
FireEye s Advanced Practices and Intelligence teams	6552
The same group	6553
the Cobalt Strike framework	6554
the campaign	6555
manipulate financial assets , such as transferring funds from bank accounts or taking over ATM infrastructures and instructing them to dispense cash at predetermined time intervals	6556
The actors	6557
locating and pivoting to additional systems on the network	6558
Bitdefender	6559
manage financial transactions	6560
establishing a foothold on an employee s system	6561
Panda attacks	6562
move laterally across the network via stolen credentials	6563
The Emissary Panda	6564
CVE-2019 - 0604	6565
tools that would sideload DLLs	6566
the Linux malware ecosystem	6567
financial driven crypto - miners	6568
DDoS botnet tools	6569
Create Media application	6570
document stealers delivered via a SFX	6571
year	6572
FIN7 TTPs	6573
mainly banks	6574
This threat actor	6575
Bank of Valetta	6576
302 HTTP redirections	6577
digicert - cdn[.]com	6578
Digicert	6579
get access to financial data or PoS infrastructure	6580
there are several interconnected groups	6581
that there are several interconnected groups	6582
similar toolkits and the same infrastructure	6583
financial entities and companies	6584
African country	6585
the cluster	6586
Powershell Empire	6587
the end of 2018	6588
MS Office exploits	6589
Multi - Stage Backdoors	6590
compromised legitimate accounts to trick victims into installing malware	6591
use of email as infection vector	6592
connected to the compromised servers from IP addresses	6593
Agari Cyber Intelligence Division	6594
BEC	6595
Scattered Canary s fraudulent	6596
Between July 2015 and February 2016	6597
March 2017 until November 2018	6598
credential phishing campaigns	6599
In July 2018	6600
use of scripts and templates	6601
the Sednit group	6602
the end of August 2018	6603
CVE-2018 - 8174	6604
used GitHub and Slack as tools for communication	6605
used two Slack teams sales - yww9809 and marketing - pwx7789 .	6606
JAR	6607
Order_2018.jar	6608
Backdoor . Win32.FLOWERPIPPI.A	6609
Amadey	6610
in a June 11	6611
This campaign	6612
last June 20	6613
CyberInt	6614
deploy the RMS software	6615
US military	6616
PowerShell in - memory loaders	6617
open - source pen - testing frameworks	6618
msfgi.exe	6619
the Middle Eastern	6620
In one of these campaigns , Waterbug used a USB stealer that scans removable storage devices to identify and collect files of interest .	6621
WebDAV	6622
spearphishing operations	6623
military related organizations	6624
TALOS	6625
KONNI	6626
Gaza Team	6627
Admin@338	6628
CONFUCIUS_A	6629
APT - C-26	6630
APT - C-06	6631
engineering - focused entities	6632
revised toolkit	6633
latest Flash zero - day	6634
maritime - related	6635
delivered primarily through spam emails	6636
disrupt , degrade , or destroy systems	6637
disrupt an operational process	6638
added an attacker - provided	6639
Oct. 24 at 08:00	6640
KHNP	6641
the global financial system	6642
inject itself into browser processes and explorer.exe	6643
deliver the information stealing FormBook malware	6644
the activity	6645
Aerospace / Defense Contractors	6646
peripheral network security	6647
ActiveMime	6648
social engineering methods	6649
via spear - phishing emails	6650
Rich Text Format ( RTF )	6651
Microsoft Excel ( XLSM )	6652
Western country s national legislature	6653
opened the phishing emails	6654
viewed the links	6655
downloaded the attachments in real - time	6656
private sector	6657
Daniel Bohannon s Invoke - Obfuscation framework	6658
public sector worldwide	6659
Office 39	6660
were	6661
data - stealing capabilities	6662
a cyber espionage	6663
Russians	6664
European diplomatic	6665
additional actors	6666
CVE-2017 - 8759	6667
FaaS team	6668
Magnitude EK activity	6669
The Magnitude EK	6670
CVE-2016 - 0189	6671
Many groups	6672
Magnitude EK	6673
compromise or acquire already compromised payment card credentials	6674
effectively remove any evidence of their operations	6675
eCrime forums	6676
SQLi	6677
SQLi Dumper version 7.0	6678
Havij Advanced SQL Injection Tool	6679
scan for and exploit vulnerabilities in targeted eCommerce sites	6680
card generators	6681
Testador Amazon.com v1.1	6682
withdraw funds from ATMs	6683
sensitive online banking information and other personal data	6684
publicly available tooling for attack operations	6685
critiques of the Russian government	6686
Russian President Vladimir Putin	6687
exploited CVE-2011 - 3544	6688
gh0st RAT	6689
on the island of Hainan , People s Republic of China	6690
Russian bank	6691
use of weaponized legitimate documents	6692
organizations located in Saudi Arabia	6693
machine - learning	6694
SNOWGLOBE	6695
matching against individual system identifiers	6696
limits the deployment of follow - on malware to specific victim systems	6697
Israeli High - Tech	6698
two weeks	6699
US defence industrial	6700
Poetry	6701
Middle Eastern government	6702
various security organizations	6703
Mosquito	6704
Voiceless Victims	6705
Snake Wine 's	6706
The main reason for the increase in Potao detections in 2014 and 2015 were infections through USB drives .	6707
grey market	6708
pirated software	6709
a wave of emails	6710
multiple banks in the Middle East region	6711
steal credentials on Shamoon s behalf	6712
XOR keys	6713
June 2011	6714
modify the access control lists ( ACLs ) of all websites	6715
malware variants	6716
Wekby	6717
banking infrastructure	6718
The WICKED PANDA adversary	6719
open - source and custom tools	6720
These malware families	6721
changing their system 's MAC Address	6722
Backdoor . Sogu	6723
EastNets	6724
Dubai	6725
South Korean cryptocurrency	6726
deployed the Bookworm Trojan	6727
This threat group	6728
Backdoor . APT.Pgift	6729
phishing pages	6730
collect personal email login credentials	6731
high - profile networks and systems	6732
in 2016 and 2017	6733
rar.exe	6734
c.exe	6735
using social engineering	6736
ChimayRed	6737
Eastern European government	6738
ultimately erode the competitive advantage of targeted organizations	6739
bypass the Antimalware Scan Interface ( AMSI )	6740
hide in plain sight	6741
regions of Ukraine	6742
gas field bids and operations	6743
objectCVE-2017 - 11882Similarly	6744
IT service providers	6745
defense manufacturing projects	6746
industry verticals	6747
organizations involved in international relations	6748
highly - targeted spear - phishing SMS messages	6749
tricked the user into willingly executing the trojan	6750
employing a decoy	6751
U.S. Department of Justice	6752
The WIZARD SPIDER threat group	6753
This infamous RAT	6754
macro - enabled Office documents	6755
The ShooterAudio module	6756
PulseAudio	6757
colleges and universities	6758
the Iranian government	6759
Indrik Spider	6760
spear - phishing attachment	6761
open source post - exploitation tools	6762
CVE-2017 - 0261	6763
CVE-2017 - 0262	6764
CVE-2017 - 0263	6765
Backdoor . Win32.Denis	6766
creating this type of API access	6767
Honeybee campaign	6768
key	6769
